,relevancy,sentiment,price_T-0D,d%_T-3D,d%_T-1D,qwasr_d%_T+1D,qwasr_d%_T+3D,true_d%_T+1D,true_d%_T+3D
19,0.8999999999999999,0.7,0.9419436040935547,-0.39330228082744473,-0.24218818589381924,-0.3364074612194197,-0.32870033963366607,0.12267735946793219,0.023167761251418506
20,0.8,0.5,0.9419436040935547,-0.39330228082744473,-0.24218818589381924,-0.3417779566074059,-0.3264337508156467,0.12267735946793219,0.023167761251418506
21,0.7,-0.5,0.8497874709112145,-0.24528718328085086,-0.13938711189687555,-0.3491971172161329,-0.3579317070491482,0.20443411545808557,0.18991133047265427
22,1.0,0.5,0.7596599239748203,0.010891580505841105,-0.052670764135463496,-0.2666448036299317,-0.263520948999182,0.09235917093689068,0.3304542887446298
23,0.8999999999999999,0.7,0.7499999262921937,0.014830444324069606,0.03997704359703886,0.00022220807383935978,0.00024543526774580845,-0.02862745531130058,0.08980469592618635
24,1.0,0.5,0.7499999262921937,0.014830444324069606,0.03997704359703886,-0.2800364379723885,-0.2681202472958657,-0.02862745531130058,0.08980469592618635
25,0.8999999999999999,0.5,0.7642967346557299,-0.06446527602495329,0.015539786601226893,-0.28697531902191886,-0.27829589897356444,-0.047756496997754284,-0.013491091344352132
26,0.8999999999999999,-0.5,0.7698995598464637,-0.07295169592482373,-0.03927474324143396,-0.3227863090494041,-0.33324576753168644,-0.0186562111758419,-0.08237102954481326
27,1.0,1.0,0.7562789468982429,0.14800077722963004,-0.055579244006925224,-0.2893486150902942,-0.28376482752326726,0.031823952525643504,-0.01835260687772632
28,0.8999999999999999,0.9,0.7562789468982429,0.14800077722963004,-0.055579244006925224,-0.2893486150902942,-0.2806320765542113,0.031823952525643504,-0.01835260687772632
29,1.0,-0.5,0.7371522134011996,0.07653895565870672,0.005441921105923766,-0.3008777048080101,-0.31349541875220427,0.04518079764764607,0.04984672849446872
30,0.8999999999999999,0.95,0.8602202212354544,-0.15296161365284863,-0.09169664217891477,-0.32847119570761507,-0.32267897670473084,-0.2879824029656535,-0.33427867289729496
31,0.8,0.7,0.7874806406446664,0.08599942961853006,0.013222350352184546,-0.30143089681535534,-0.3004173600874746,0.09025668296563309,-0.05215441043581544
32,0.8999999999999999,0.95,0.7923105657781735,0.037871777797512024,0.054857860681967754,-0.3737520727121594,-0.36235355674957903,-0.01588152240764137,0.12086779795247007
33,0.6000000000000001,0.8,0.7095246111839508,-0.007103049436884779,0.04037035658124352,-0.3837019352702388,-0.3762380321069218,0.016695346302452778,0.08796592755637613
34,0.8999999999999999,0.95,0.7095246111839508,-0.007103049436884779,0.04037035658124352,0.0003088644425167371,0.00035419850016163245,0.016695346302452778,0.08796592755637613
35,0.8999999999999999,0.9,0.7236281576792774,-0.051426655076321715,0.14206023494505676,-0.38349110151428917,-0.37290307704724535,-0.04822250336473144,-0.006904266106699081
36,1.0,0.5,0.7236281576792774,-0.051426655076321715,0.14206023494505676,-0.40833091799454296,-0.4035471876483784,-0.04822250336473144,-0.006904266106699081
37,0.6000000000000001,0.5,0.7736669132438481,-0.30396483115432865,-0.1928987900956552,-0.4276313163655925,-0.41933271102435404,-0.16626446284836457,-0.1655099595404697
38,0.8999999999999999,-0.5,0.7736669132438481,-0.30396483115432865,-0.1928987900956552,-0.4523893006454797,-0.46896534075202423,-0.16626446284836457,-0.1655099595404697
39,0.8,-0.48,0.7736669132438481,-0.30396483115432865,-0.1928987900956552,-0.4422385270907259,-0.43980617078701795,-0.16626446284836457,-0.1655099595404697
40,0.8,0.5,0.706626567654479,-0.042452157772647645,-0.012420802094344478,-0.4338849640895487,-0.43103853681228216,0.1611939373392908,0.005416998933776389
41,0.8999999999999999,-0.9,0.706626567654479,-0.042452157772647645,-0.012420802094344478,-0.4609020276390802,-0.49422687553341366,0.1611939373392908,0.005416998933776389
42,0.8999999999999999,0.8,0.7024729853519003,0.035413997054094676,-0.17229729921646436,-0.43023668955431066,-0.4215550597858338,0.010011370923271623,0.03963954729271792
43,0.8999999999999999,0.5,0.706626567654479,-0.042452157772647645,-0.012420802094344478,-0.5091467839775291,-0.49422687553341366,0.1611939373392908,0.005416998933776389
44,0.8999999999999999,-0.95,0.7024729853519003,0.035413997054094676,-0.17229729921646436,-0.4694425243952621,-0.46072399438651673,0.010011370923271623,0.03963954729271792
45,0.8,0.5,0.7024729853519003,0.035413997054094676,-0.17229729921646436,0.0002880899002392456,0.0003059362062700138,0.010011370923271623,0.03963954729271792
46,1.0,0.5,0.7024729853519003,0.035413997054094676,-0.17229729921646436,-0.4528058379002531,-0.4409456214693402,0.010011370923271623,0.03963954729271792
47,0.8,0.0,0.6893354533663976,0.054124725447746165,0.08030675910004928,-0.46373644293227634,-0.45505834189644007,-0.1546815980109661,0.03265122146762619
48,0.8999999999999999,0.5,0.6893354533663976,0.054124725447746165,0.08030675910004928,-0.3964772255877673,-0.38627276473556743,-0.1546815980109661,0.03265122146762619
49,0.0,0.5,0.7170596128099449,-0.010136395880436853,0.0019266452993480622,-0.4170543788702087,-0.41162835982956114,-0.09515640197769897,-0.043608270899479884
50,0.8999999999999999,0.5,0.7170596128099449,-0.010136395880436853,0.0019266452993480622,-0.428243089231431,-0.4276498902755085,-0.09515640197769897,-0.043608270899479884
51,1.0,-0.5,0.7177356608096479,-0.16658348002545473,-0.018654804585037148,-0.4556836579596347,-0.46636639780314704,-0.0023194563181778037,-0.21737710956345685
52,0.6000000000000001,0.5,0.7114567876192113,-0.20976084192948938,0.004142824032984305,-0.503860942883015,-0.4925103502817499,0.015054513837044906,-0.06635058078993711
53,0.8999999999999999,0.8,0.649443167006263,0.02178547311491694,-0.07322238777991132,-0.3943575671397417,-0.3884819357968109,0.15788150276990615,0.13207723351481987
54,0.8999999999999999,-0.5,0.649443167006263,0.02178547311491694,-0.07322238777991132,-0.4208470251229292,-0.4305112745484215,0.15788150276990615,0.13207723351481987
55,1.0,0.95,0.649443167006263,0.02178547311491694,-0.07322238777991132,-0.32520543938966157,-0.3184330378774599,0.15788150276990615,0.13207723351481987
56,0.30000000000000004,-0.35,0.6133172021342244,0.09305015778580819,0.13594346513994487,0.00044966519384499645,0.0004814406132669518,0.03169312007070573,0.1969164150627387
57,0.3999999999999999,0.6,0.6133172021342244,0.09305015778580819,0.13594346513994487,-0.3061578764375853,-0.2932377734921949,0.03169312007070573,0.1969164150627387
58,0.5,0.3,0.6581368553478404,0.0606775915859917,-0.030919239409238936,-0.35375633677920193,-0.3492807213113875,-0.1592990247998638,-0.02691429719268529
59,0.7,0.8,0.6480910710068575,0.23135193427083295,0.0045883598344547815,-0.34046002909606016,-0.33692224565142154,0.025012298645375675,-0.06949990648373772
60,0.8,0.8,0.682478416143071,0.1801126276527644,0.16828244900508327,-0.3553561523578875,-0.34847578958044734,-0.11503895408986962,-0.07426740842485925
61,1.0,1.0,0.682478416143071,0.1801126276527644,0.16828244900508327,-0.3565958947604582,-0.35416587931049415,-0.11503895408986962,-0.07426740842485925
62,0.8,0.7,0.682478416143071,0.1801126276527644,0.16828244900508327,-0.3631208547739888,-0.35416587931049415,-0.11503895408986962,-0.07426740842485925
63,0.8999999999999999,0.5,0.7403384544534404,-0.008372103450965777,0.03883860292909364,-0.40144330826888425,-0.38974334062161947,-0.19593408724868352,-0.27209445344769084
64,1.0,0.5,0.754151444776195,-0.08329241594151351,0.00458070378339572,-0.4072301311110432,-0.39877992654572547,-0.04640722712963414,-0.3058517391905938
65,0.8999999999999999,0.5,0.754151444776195,-0.08329241594151351,0.00458070378339572,-0.40410095306268995,-0.3862337245875924,-0.04640722712963414,-0.3058517391905938
66,0.8999999999999999,-0.5,0.7557935072857218,-0.15651766400331,-0.055029867590682825,-0.3829019899656347,-0.37910369334657285,-0.005511645093290109,-0.21434792763588725
67,1.0,0.5,0.7557935072857218,-0.15651766400331,-0.055029867590682825,0.000488995757910215,0.0005292250686998207,-0.005511645093290109,-0.21434792763588725
68,0.8999999999999999,0.5,0.7557935072857218,-0.15651766400331,-0.055029867590682825,-0.4102254286164171,-0.40899840055842707,-0.005511645093290109,-0.21434792763588725
69,1.0,1.0,0.7557935072857218,-0.15651766400331,-0.055029867590682825,-0.40791200246063,-0.3994722045496182,-0.005511645093290109,-0.21434792763588725
70,1.0,0.5,0.7192810186772634,-0.05532103810137355,-0.08630566749039482,-0.3924425690004102,-0.38696684404755716,0.041958907455302515,0.064699769528867
71,0.8999999999999999,0.9,0.7192810186772634,-0.05532103810137355,-0.08630566749039482,-0.3924425690004102,-0.3837666780985018,0.041958907455302515,0.064699769528867
72,0.19999999999999996,0.5,0.7581116177949514,-0.009668185547435438,-0.043741104089504435,-0.4027530626063216,-0.3941883258956395,-0.2062567819060254,-0.1982708996512537
73,0.8999999999999999,-0.5,0.74304308869909,0.062074406425939956,0.04257460168428446,-0.4120309711178568,-0.42878442706150843,0.035474288949003244,-0.1436594169778725
74,0.8,-0.5,0.7585946987576697,-0.06075806987529232,0.017201817430227348,-0.4246786260608052,-0.43819368496844346,0.02479313304110279,-0.0011278311671267763
75,1.0,0.5,0.7585946987576697,-0.06075806987529232,0.017201817430227348,-0.3747382758631517,-0.3631066681355369,0.02479313304110279,-0.0011278311671267763
76,0.8,0.95,0.7585946987576697,-0.06075806987529232,0.017201817430227348,-0.36537446020109177,-0.34433491392731025,0.02479313304110279,-0.0011278311671267763
77,1.0,0.5,0.7647767198905822,-0.10182607548362739,-0.053911210744397906,-0.2965373409112334,-0.29100065992308694,-0.020644564076618882,-0.031187358648087464
78,1.0,0.95,0.7647767198905822,-0.10182607548362739,-0.053911210744397906,0.000257921460677974,0.0003338295594417552,-0.020644564076618882,-0.031187358648087464
79,0.8999999999999999,-0.4,0.7647767198905822,-0.10182607548362739,-0.053911210744397906,-0.3245303834267712,-0.33153031936419847,-0.020644564076618882,-0.031187358648087464
80,0.8999999999999999,0.4,0.6953255393716145,-0.042255673431569225,0.03457233402291093,-0.2607743585315734,-0.2535998263581578,0.08790993841383157,-0.05235410171455708
81,0.6000000000000001,0.5,0.7073032053166326,-0.14152407007168696,-0.09384000681907252,-0.23997479530112237,-0.23667304284311463,-0.041345337225354176,0.020213905274702713
82,0.19999999999999996,0.5,0.6782284240298062,-0.056914998971096614,-0.08694782307700824,-0.22052085597480334,-0.21448351405307642,-0.00814096107680563,0.03249855992732765
83,0.8,-0.5,0.6134137593605229,0.14773353624512123,0.1274394830828651,-0.2420432841305832,-0.2516163443506814,0.09212673045492144,0.12356675439686969
84,0.7,0.4,0.6553355164602799,-0.1577031085083235,-0.01995294832223392,-0.251162087764496,-0.24763233617974784,0.03903049510329631,0.00018636040075777709
85,0.8999999999999999,-0.5,0.6553355164602799,-0.1577031085083235,-0.01995294832223392,-0.3570743486616829,-0.35459183882620776,0.03903049510329631,0.00018636040075777709
86,0.8999999999999999,-0.4,0.6553355164602799,-0.1577031085083235,-0.01995294832223392,-0.36039032426898376,-0.34794426252748434,0.03903049510329631,0.00018636040075777709
87,0.8999999999999999,0.5,0.6488636762328588,-0.1620037197883357,-0.19821880918228402,-0.35208493716055345,-0.3370978665399713,0.016106233748289386,0.03195620421275767
88,0.8,-0.5,0.6488636762328588,-0.1620037197883357,-0.19821880918228402,-0.3560131464375543,-0.33816565345812793,0.016106233748289386,0.03195620421275767
89,0.7,0.4,0.6488636762328588,-0.1620037197883357,-0.19821880918228402,0.0003321349566670497,0.00031085496449961505,0.016106233748289386,0.03195620421275767
90,0.7,0.6,0.5848217642051896,-0.03039021194484455,0.025351091881642127,-0.3154758243005222,-0.3058040730797932,0.16581920334172487,0.17362587526039577
91,0.8999999999999999,-0.4,0.5848217642051896,-0.03039021194484455,0.025351091881642127,-0.33417879930986805,-0.3183020996147299,0.16581920334172487,0.17362587526039577
92,0.8999999999999999,-0.75,0.5848217642051896,-0.03039021194484455,0.025351091881642127,-0.3154758243005222,-0.3335774653796525,0.16581920334172487,0.17362587526039577
93,0.8999999999999999,0.5,0.5930322241684358,-0.12499933162096652,-0.025374709868316168,-0.27353460088562526,-0.2686530072002651,-0.030374415149634452,0.12476098176979442
94,0.8999999999999999,0.5,0.585111583299698,-0.14962499321420958,-0.03794185348234789,-0.23708777498777525,-0.1946748948701766,0.02050460672475554,0.12830008826071437
95,1.0,-0.4,0.5733270318072772,-0.09106489590559709,-0.09023844852452317,-0.2607747671915648,-0.2428548587587922,0.030735834938753988,0.02330623968811155
96,0.7,0.5,0.5733270318072772,-0.09106489590559709,-0.09023844852452317,-0.23446907695064603,-0.22977593626755385,0.030735834938753988,0.02330623968811155
97,0.8999999999999999,0.5,0.5733270318072772,-0.09106489590559709,-0.09023844852452317,-0.22225821278045838,-0.2087937076719841,0.030735834938753988,0.02330623968811155
98,0.8999999999999999,-0.5,0.5455077892935578,-0.0720158183144304,-0.05613756086147907,-0.20935650230321198,-0.19916979770947266,0.07386268037538765,0.09809302123681658
99,0.8999999999999999,0.0,0.5391326537080481,-0.035499303805860236,-0.06694042227147946,-0.19139429512454617,-0.1728991539547093,-0.04068451371061353,0.07087139891091786
100,1.0,1.0,0.5260925634425202,-0.09759656790337898,-0.0077535649639011404,0.0005785730840881961,0.0007225034726378303,-0.1749478201682246,0.02725787963486177
101,0.7,0.5,0.5237740106864526,-0.26162664675554254,-0.08831964470021306,-0.19973725797631606,-0.18576479908633137,0.006243776970066752,-0.016270191875257554
102,0.8999999999999999,-0.5,0.5237740106864526,-0.26162664675554254,-0.08831964470021306,-0.3043473081608026,-0.3220349390954751,0.006243776970066752,-0.016270191875257554
103,1.0,-1.0,0.4905457945126601,-0.2840227402967295,-0.21199731019801252,-0.28197035794094044,-0.30876877409931924,0.018880239384676485,0.07607590989988623
104,1.0,-0.9,0.42862873112601063,-0.06855879207310174,-0.1287077928388143,-0.2756797544476276,-0.25322185622986493,0.17784511135845535,0.21245170187041937
105,0.8400000000000001,-0.45,0.39211609510193934,0.025238616548426046,0.019353888806306736,-0.02331106065072574,-0.03459035945841527,0.03872263712737875,0.0011069724599711275
106,0.8999999999999999,0.72,0.4006165215753068,-0.06877101149508298,-0.07637629989834124,4.019827153636533e-05,5.7083724660103946e-05,-0.12315204470642571,-0.031154502404027097
107,0.19999999999999996,0.5,0.4006165215753068,-0.06877101149508298,-0.07637629989834124,2.5141430251710113e-05,2.583823951575662e-05,-0.12315204470642571,-0.031154502404027097
108,0.8999999999999999,0.5,0.4006165215753068,-0.06877101149508298,-0.07637629989834124,5.7308318450746595e-05,9.11697084539368e-05,-0.12315204470642571,-0.031154502404027097
109,0.8999999999999999,0.5,0.3796554956098157,-0.03285140795081859,0.03837190891372249,-0.02829763253582133,-0.018394450402489354,0.06234373856561788,0.04154195490029102
110,0.8999999999999999,0.7,0.3521288730872456,-0.0781190787825015,0.06746383253222019,-0.019461674325052778,5.058976395357209e-07,0.050710498612898766,0.09046622730441112
111,0.5,0.3,0.3707703143873806,-0.20046606627334,-0.02517245149713332,0.0005432823455755113,0.0005498602355746247,-0.08014562031507884,0.01595918999059674
112,1.0,0.7,0.3051874669604757,0.011316741699074807,0.14702224710265535,0.0009235832328003902,0.0011526009432839953,0.0683251983349018,0.16029121529170975
113,0.3999999999999999,0.5,0.3051874669604757,0.011316741699074807,0.14702224710265535,2.1688379537787367e-05,2.5626982474842006e-05,0.0683251983349018,0.16029121529170975
114,0.6000000000000001,0.6,0.3051874669604757,0.011316741699074807,0.14702224710265535,1.7159320149796687e-05,2.3188436632996166e-05,0.0683251983349018,0.16029121529170975
115,0.8999999999999999,0.5,0.34440193633355554,-0.23781257646778783,-0.16059473664091373,1.0015410607835364e-05,3.956886736428261e-05,-0.17190250728595557,0.046524094911819074
116,0.8999999999999999,0.8,0.34440193633355554,-0.23781257646778783,-0.16059473664091373,-0.038029811228200164,-0.02584186680592021,-0.17190250728595557,0.046524094911819074
117,0.7,-0.5,0.3020966038096322,-0.06154026071127455,0.02504523887295599,-0.02763919738588368,-0.01925335402389035,0.13332232176413716,0.06081402693717037
118,0.3999999999999999,0.0,0.3020966038096322,-0.06154026071127455,0.02504523887295599,-0.010777000899321137,-0.006576910762927933,0.13332232176413716,0.06081402693717037
119,0.8999999999999999,0.9,0.3087609688271997,-0.11441312345136925,-0.1585649845682016,8.779397336115163e-05,0.00013706041042861524,-0.030009823360517628,-0.014016288486677334
120,0.3999999999999999,0.5,0.3087609688271997,-0.11441312345136925,-0.1585649845682016,6.493498759433883e-06,1.2547769262524815e-05,-0.030009823360517628,-0.014016288486677334
121,0.7,0.95,0.2730237389257706,0.11289828280053986,0.09578858972399647,0.00010329941190958923,0.00011914559884399264,0.03206798179206636,0.08955229734327715
122,0.8999999999999999,0.95,0.29794331633827875,0.013841222267238967,0.04333305697043261,0.00010033890628647314,0.000130597623555202,-0.11314879794881617,-0.11803863853443526
123,0.8,0.7,0.29794331633827875,0.013841222267238967,0.04333305697043261,0.0008696526252662221,0.0009275483184389182,-0.11314879794881617,-0.11803863853443526
124,0.30000000000000004,0.7,0.29794331633827875,0.013841222267238967,0.04333305697043261,7.572086727912121e-05,8.155450387004996e-05,-0.11314879794881617,-0.11803863853443526
125,0.8,-0.4,0.3094371642425151,-0.0071086537602757655,-0.006399283583480063,5.34639945678434e-05,5.54420353725766e-05,-0.05173039335163559,-0.1037493829323678
126,0.8,0.3,0.3094371642425151,-0.0071086537602757655,-0.006399283583480063,5.529414075947639e-05,5.6049693295633175e-05,-0.05173039335163559,-0.1037493829323678
127,1.0,1.0,0.18802669755711698,-0.20234686327354556,-0.26347163880461505,0.0002491749702307979,0.0002615935939845969,0.23119509618266432,0.30681165166435653
128,0.0,0.5,0.126693621120058,-0.11170946840976372,0.030203631525435537,0.00034850634884780747,0.0003655021719030593,0.22337773090589935,0.511112643474269
129,0.8,-0.5,0.13065372043100765,-0.09163183338755006,-0.15346125820932305,0.0003033420101965059,0.00032326549568287906,0.010866928862364289,0.16187139820318694
130,0.8999999999999999,0.5,0.09935937597202171,-0.18038224627963978,0.02923479857266042,0.0004171809189282879,0.00048068580352804294,-0.014497674591257143,0.09949519809386041
131,0.8400000000000001,0.75,0.09935937597202171,-0.18038224627963978,0.02923479857266042,0.00044333936893143315,0.0005458256382798669,-0.014497674591257143,0.09949519809386041
132,0.8999999999999999,0.9,0.07801344784185016,-0.10811925425224807,-0.1230027963264688,0.0004578903087189095,0.0004952155169838644,0.10625442901236372,0.055163190171301786
133,0.8999999999999999,0.5,0.07801344784185016,-0.10811925425224807,-0.1230027963264688,0.0006060926305680299,0.0006575991785436351,0.10625442901236372,0.055163190171301786
134,0.6000000000000001,-0.3,0.05299731320304346,-0.09954272206138123,-0.013575210486469754,0.0012669747517790155,0.0012922351357826593,-0.005406151922511438,0.16034932138315725
135,0.96,0.92,0.07221831898438902,-0.457463253369903,-0.21055709011508542,0.0006037040191332684,0.0006236009832003689,-0.12104254942294061,-0.09664663995844953
136,0.8,0.7,0.02798110485643046,-0.37478972848523934,-0.1783792132104001,0.0006853054167922448,0.0007213212554808161,0.17658491408831373,0.07762984178982955
137,1.0,1.0,-0.06397012062429919,0.6521368878732956,0.23126264814115302,0.0009087628234735715,0.0009327435740603243,0.08383881840616782,0.3133719768561299
138,1.0,0.5,0.009243180037803223,0.25474812313947814,0.3610678337825176,0.0007447204463559889,0.0007537855728824779,-0.16920462059848865,-0.27511423723347533
139,0.8999999999999999,0.0,0.009243180037803223,0.25474812313947814,0.3610678337825176,0.0006483152029410262,0.0006773105283308062,-0.16920462059848865,-0.27511423723347533
140,0.8,-0.4,0.009243180037803223,0.25474812313947814,0.3610678337825176,0.000540987197956881,0.0004932973798941038,-0.16920462059848865,-0.27511423723347533
141,0.8,0.0,0.08371209318081907,-0.17290325458071093,-0.06777322577408713,0.00033651422719009475,0.0003498799383334851,-0.40497302252196804,-0.6995417242899717
142,-1.0,0.0,0.08371209318081907,-0.17290325458071093,-0.06777322577408713,0.00032545750163355324,0.0003241820195401851,-0.40497302252196804,-0.6995417242899717
143,0.8,0.5,0.06932057028614258,0.1351518982242787,0.009723995545360171,0.00046041423198735356,0.0005255795582233451,0.05522678896448472,-0.4275071529185093
144,0.8,-0.5,0.03899209292136763,-0.38678824919847477,0.3075141882916982,0.00031453845974434,0.00020899991352608656,0.12817369892811553,0.1373035932149132
145,0.8999999999999999,0.5,-0.05691930557811831,0.5410074346451723,-0.1740531370514812,0.0014755823811334753,0.0015040542757776196,-0.08088011768886916,0.3244245544016616
146,0.8999999999999999,-0.48,0.0639117440416821,0.04803155895638543,-0.08200802436884594,0.00032099548803461616,0.0003421742185208122,0.010058116765212644,-0.7381933755914827
147,-0.5,0.5,0.046815660609162535,0.20517947245077478,0.058244194554571874,0.00036850710662855284,0.00038682564250137186,0.06701582660535337,-0.3116558786201199
148,0.8999999999999999,-0.4,0.16571497604054053,-0.07498934492564133,0.029192589675699022,0.00023077484384399273,0.00023669619408228144,-0.3383973528972604,-0.46871581471143337
149,0.7,0.5,0.17266930756822907,-0.13424907576336176,-0.15595024021845919,0.00019916333005216805,0.0002187386635266391,-0.03494981086104115,-0.42196389137218837
150,0.8999999999999999,-0.5,0.1368352256092762,-0.08080983278125353,0.034507281249952455,0.0002645938599823354,0.0002915535699102503,0.1293450228676013,-0.1718376319569549
151,0.8999999999999999,-0.45,0.14485198145747447,0.034871846444661826,-0.04348672447868582,0.0003069811508497673,0.0002849276135018481,-0.04126808485146064,0.058132587372122284
152,0.7,0.5,0.14485198145747447,0.034871846444661826,-0.04348672447868582,0.00041164365212221154,0.00043783102259441903,-0.04126808485146064,0.058132587372122284
153,-1.0,0.0,0.14485198145747447,0.034871846444661826,-0.04348672447868582,0.0003256808510771106,0.00036985850709781245,-0.04126808485146064,0.058132587372122284
154,0.7,-0.2,0.13509667958125715,0.14596102074659162,-0.09076113807475408,0.0003238316988876679,0.0003295724746970128,0.03526621258822494,0.10559201245689542
155,0.8999999999999999,0.5,0.1149098804135067,0.005371446375421979,0.1738101414534073,0.00033656630895458257,0.00034509608714394135,0.07429826280236775,0.0627334285167642
156,0.8999999999999999,0.0,0.1149098804135067,0.005371446375421979,0.1738101414534073,0.0009471580929386417,0.0009477282245049473,0.07429826280236775,0.0627334285167642
157,1.0,1.0,0.1149098804135067,0.005371446375421979,0.1738101414534073,0.00032381280771670877,0.0004013341407015532,0.07429826280236775,0.0627334285167642
158,0.7,-0.45,0.17518053253005572,-0.44493312676142577,-0.2554458675659871,0.00017141298580599092,0.00016735581668266236,-0.10365619669125789,-0.17509116025225116
159,0.8999999999999999,0.5,0.11635875476262991,-0.31212434330933003,0.006774162447624623,0.0003311209962887005,0.00036859717041013725,0.21621475343980792,-0.006662332295475747
160,0.98,0.95,0.11790418633805166,-0.1107912310515005,-0.3082195759267437,0.00043999290230187026,0.0004624687068129241,-0.008147234120168226,0.10445934996767166
161,0.8999999999999999,-0.4,0.11635875476262991,-0.31212434330933003,0.006774162447624623,0.0004428913016751452,0.0004625382302189253,0.21621475343980792,-0.006662332295475747
162,1.0,-0.4,0.11790418633805166,-0.1107912310515005,-0.3082195759267437,0.00046171582174514423,0.0004806900006048333,-0.008147234120168226,0.10445934996767166
163,0.8,0.7,0.11790418633805166,-0.1107912310515005,-0.3082195759267437,0.0003783969925646922,0.00041691547233315166,-0.008147234120168226,0.10445934996767166
164,0.8999999999999999,-0.5,0.13286753439427357,0.26850815568226394,-0.05699521895738595,0.00039118471064466376,0.00037560428141235493,-0.3381284859029122,-0.45162787360382806
165,0.7,0.5,0.12021573685251741,0.14824291368189166,-0.0849184244153773,0.0003643630805526789,0.0003771411370473391,0.046344854765769536,-0.14604672712626027
166,-0.6,0.0,0.16039253534510434,0.3484866286269947,0.4532948942932977,0.00030825899815602474,0.0003207650677998103,0.16290900730273508,-0.17773368665679506
167,0.8999999999999999,0.5,0.16039253534510434,0.3484866286269947,0.4532948942932977,0.000854852880502636,0.0008693310699827678,0.16290900730273508,-0.17773368665679506
168,0.7,0.8,0.2678845358368829,0.09917692206971994,-0.18076718350070448,0.00020492745964495172,0.00023550298078806346,-0.499644876354317,-0.6733393813279583
169,1.0,1.0,0.2678845358368829,0.09917692206971994,-0.18076718350070448,0.00023012913873149136,0.00025433016524625953,-0.499644876354317,-0.6733393813279583
170,1.0,1.0,0.2983066958235092,0.152813434425361,0.2067579924533042,0.00019853868059940813,0.00025206065178576406,-0.18193440433993344,-0.12028517321299655
171,1.0,0.5,0.3446644835397201,-0.1185714018746013,0.005975116392506028,0.0001498903256132694,0.0001844521712509633,0.025935965506701755,-0.3299808894151638
172,0.8999999999999999,0.95,0.3463063986336341,-0.2482742751031495,-0.02013563440976673,0.000130009125800184,0.00014723012213077886,-0.007187399466980953,-0.1830180768556303
